"go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0045475",148,"GO:0042048",0.75157,71,"locomotor rhythm","olfactory behavior",0.936720611916264,0.36675,0.567
"GO:0030534",121,"GO:0030534",0.75052,4,"adult behavior","adult behavior",0.937623188405797,0.38325,0
"GO:0008283",69,"GO:0008283",0.74984,7,"cell population proliferation","cell population proliferation",0.963676328502415,0.4375,0
"GO:0008049",5,"GO:0060179",0.74964,88,"male courtship behavior","male mating behavior",0.922991948470209,0.212142857142857,0.99
"GO:0031347",38,"GO:0031347",0.74879,0,"regulation of defense response","regulation of defense response",0.883691626409018,0.316666666666667,0
"GO:0019222",42,"GO:0009889",0.74803,2,"regulation of metabolic process","regulation of biosynthetic process",0.858321256038647,0.260428571428571,0.873
"GO:1902275",101,"GO:0006338",0.7472,8,"regulation of chromatin organization","chromatin remodeling",0.897718196457327,0.395636363636364,0.723
"GO:0006417",36,"GO:0034248",0.74658,23,"regulation of translation","regulation of amide metabolic process",0.851562801932367,0.270636363636364,0.973
"GO:0080134",38,"GO:0031347",0.74406,0,"regulation of response to stress","regulation of defense response",0.880661835748792,0.294583333333333,0.949
"GO:0042052",6,"GO:0048666",0.74071,40,"rhabdomere development","neuron development",0.852971014492754,0.349,0.684
"GO:0048149",74,"GO:0048149",0.73834,60,"behavioral response to ethanol","behavioral response to ethanol",0.891306763285024,0.31825,0
"GO:0072091",147,"GO:0031344",0.73824,3,"regulation of stem cell proliferation","regulation of cell projection organization",0.925005636070854,0.3932,0.675
"GO:0050918",7,"GO:0050918",0.73745,0,"positive chemotaxis","positive chemotaxis",0.940116747181965,0.312157894736842,0
"GO:0040012",7,"GO:0050918",0.73734,6,"regulation of locomotion","positive chemotaxis",0.929013687600644,0.244315789473684,0.691
"GO:0030705",86,"GO:0030705",0.73554,7,"cytoskeleton-dependent intracellular transport","cytoskeleton-dependent intracellular transport",0.943451690821256,0.388222222222222,0
"GO:0010970",86,"GO:0030705",0.73384,5,"transport along microtubule","cytoskeleton-dependent intracellular transport",0.93382769726248,0.391888888888889,0.984
"GO:0051171",42,"GO:0009889",0.73345,0,"regulation of nitrogen compound metabolic process","regulation of biosynthetic process",0.854778582930757,0.281642857142857,0.818
"GO:0046907",122,"GO:0051641",0.73331,25,"intracellular transport","cellular localization",0.931649758454106,0.351666666666667,0.859
"GO:0009314",159,"GO:0009314",0.73288,6,"response to radiation","response to radiation",0.947752818035427,0.3325,0
"GO:0051960",57,"GO:0045995",0.7311,5,"regulation of nervous system development","regulation of embryonic development",0.83181884057971,0.306375,0.818
"GO:0098542",192,"GO:0006952",0.7293,5,"defense response to other organism","defense response",0.931276972624799,0.41,0.974
"GO:0030029",10,"GO:0030029",0.72899,4,"actin filament-based process","actin filament-based process",0.979305958132045,0.337125,0
"GO:0050789",185,"GO:0065007",0.72699,0,"regulation of biological process","biological regulation",0.9038961352657,0.526666666666667,0.712
"GO:0046620",27,"GO:0045926",0.72666,9,"regulation of organ growth","negative regulation of growth",0.864406602254428,0.298958333333333,0.724
"GO:0030030",69,"GO:0008283",0.72626,2,"cell projection organization","cell population proliferation",0.930502415458937,0.41725,0.925
"GO:0007446",27,"GO:0045926",0.72569,17,"imaginal disc growth","negative regulation of growth",0.923412238325282,0.3305,0.681
"GO:0009894",103,"GO:0009894",0.72541,0,"regulation of catabolic process","regulation of catabolic process",0.881775362318841,0.285,0
"GO:0006403",47,"GO:0006403",0.72431,3,"RNA localization","RNA localization",0.952449275362319,0.2053,0
"GO:0008298",47,"GO:0006403",0.72431,29,"intracellular mRNA localization","RNA localization",0.939126409017713,0.1999,0.935
"GO:1901362",191,"GO:1901360",0.72387,0,"organic cyclic compound biosynthetic process","organic cyclic compound metabolic process",0.923891304347826,0.628,0.744
"GO:0032386",89,"GO:0051050",0.7228,3,"regulation of intracellular transport","positive regulation of transport",0.884995974235105,0.276466666666667,0.78
"GO:0048522",190,"GO:0010628",0.7226,0,"positive regulation of cellular process","positive regulation of gene expression",0.880144122383253,0.282133333333333,0.669
"GO:0048646",94,"GO:0048859",0.7216,0,"anatomical structure formation involved in morphogenesis","formation of anatomical boundary",0.919192431561997,0.320090909090909,0.753
"GO:0033043",97,"GO:0051130",0.72121,0,"regulation of organelle organization","positive regulation of cellular component organization",0.874665861513688,0.297846153846154,0.771
"GO:1901071",11,"GO:0006022",0.72059,0,"glucosamine-containing compound metabolic process","aminoglycan metabolic process",0.961621578099839,0.357166666666667,0.583
"GO:0006040",11,"GO:0006022",0.72059,0,"amino sugar metabolic process","aminoglycan metabolic process",0.961030595813204,0.3545,0.592
"GO:0050954",114,"GO:0007612",0.71963,7,"sensory perception of mechanical stimulus","learning",0.945445249597423,0.35,0.612
"GO:0046483",169,"GO:0046483",0.71962,0,"heterocycle metabolic process","heterocycle metabolic process",0.910337359098229,0.3424,0
"GO:0008587",189,"GO:0007476",0.71901,45,"imaginal disc-derived wing margin morphogenesis","imaginal disc-derived wing morphogenesis",0.903756038647343,0.3444,0.837
"GO:0009888",146,"GO:0048729",0.71898,11,"tissue development","tissue morphogenesis",0.923461352657005,0.255,0.893
"GO:0032872",38,"GO:0031347",0.71755,0,"regulation of stress-activated MAPK cascade","regulation of defense response",0.868135265700483,0.212916666666667,0.804
"GO:0070302",38,"GO:0031347",0.71755,0,"regulation of stress-activated protein kinase signaling cascade","regulation of defense response",0.868462157809984,0.212333333333333,0.806
"GO:0060562",64,"GO:0035239",0.71483,2,"epithelial tube morphogenesis","tube morphogenesis",0.90437037037037,0.37975,0.942
"GO:0051049",89,"GO:0051050",0.71419,2,"regulation of transport","positive regulation of transport",0.887880032206119,0.244333333333333,0.914
"GO:0009628",159,"GO:0009314",0.71117,0,"response to abiotic stimulus","response to radiation",0.944167471819646,0.31225,0.896
"GO:2000177",153,"GO:2000177",0.71072,11,"regulation of neural precursor cell proliferation","regulation of neural precursor cell proliferation",0.914178743961353,0.240333333333333,0
"GO:0006470",32,"GO:0019637",0.71052,155,"protein dephosphorylation","organophosphate metabolic process",0.924657809983897,0.41475,0.661
"GO:0002682",67,"GO:0002682",0.70894,0,"regulation of immune system process","regulation of immune system process",0.92978421900161,0.290625,0
"GO:0031329",103,"GO:0009894",0.70282,0,"regulation of cellular catabolic process","regulation of catabolic process",0.869681964573269,0.253888888888889,0.955
"GO:0046328",38,"GO:0031347",0.70229,10,"regulation of JNK cascade","regulation of defense response",0.86912077294686,0.217083333333333,0.798
"GO:0044283",128,"GO:0006082",0.70169,0,"small molecule biosynthetic process","organic acid metabolic process",0.939747987117552,0.308,0.73
"GO:0006914",103,"GO:0009894",0.70041,71,"autophagy","regulation of catabolic process",0.932762479871176,0.356222222222222,0.637
"GO:0007605",114,"GO:0007612",0.70002,72,"sensory perception of sound","learning",0.946986312399356,0.3684375,0.594
"GO:0019438",145,"GO:0006357",0.69977,0,"aromatic compound biosynthetic process","regulation of transcription by RNA polymerase II",0.90891384863124,0.24025,0.815
"GO:0070887",74,"GO:0048149",0.69933,0,"cellular response to chemical stimulus","behavioral response to ethanol",0.916524959742351,0.330625,0.61
"GO:0007264",9,"GO:0007264",0.69867,38,"small GTPase mediated signal transduction","small GTPase mediated signal transduction",0.874179549114332,0.240727272727273,0
"GO:0009416",159,"GO:0009314",0.6963,26,"response to light stimulus","response to radiation",0.948359903381643,0.3395,0.979
"GO:0042127",147,"GO:0031344",0.69603,28,"regulation of cell population proliferation","regulation of cell projection organization",0.901134460547504,0.2833,0.907
"GO:0060828",48,"GO:0060828",0.69601,5,"regulation of canonical Wnt signaling pathway","regulation of canonical Wnt signaling pathway",0.868454106280193,0.22,0
"GO:0048813",90,"GO:0032989",0.69586,125,"dendrite morphogenesis","cellular component morphogenesis",0.846134460547504,0.297416666666667,0.805
"GO:1904397",97,"GO:0051130",0.69472,0,"negative regulation of neuromuscular junction development","positive regulation of cellular component organization",0.869704508856683,0.307461538461538,0.617
"GO:0045886",97,"GO:0051130",0.69472,46,"negative regulation of synaptic assembly at neuromuscular junction","positive regulation of cellular component organization",0.776574074074074,0.307461538461538,0.617
"GO:0051964",97,"GO:0051130",0.69472,1,"negative regulation of synapse assembly","positive regulation of cellular component organization",0.783462962962963,0.305923076923077,0.619
"GO:1900073",73,"GO:1900073",0.69275,15,"regulation of neuromuscular synaptic transmission","regulation of neuromuscular synaptic transmission",0.910869565217391,0.309454545454545,0
"GO:0051493",97,"GO:0051130",0.69191,8,"regulation of cytoskeleton organization","positive regulation of cellular component organization",0.878899355877617,0.312076923076923,0.713
"GO:0048511",152,"GO:0048511",0.68849,0,"rhythmic process","rhythmic process",0.99326731078905,0.301571428571429,0
"GO:0045793",188,"GO:0032535",0.68692,48,"positive regulation of cell size","regulation of cellular component size",0.906991948470209,0.310125,0.874
"GO:1902692",153,"GO:2000177",0.68601,24,"regulation of neuroblast proliferation","regulation of neural precursor cell proliferation",0.842392109500805,0.238333333333333,0.988
"GO:0035023",9,"GO:0007264",0.68576,8,"regulation of Rho protein signal transduction","small GTPase mediated signal transduction",0.884030595813205,0.247090909090909,0.825
"GO:0008344",121,"GO:0030534",0.68545,60,"adult locomotory behavior","adult behavior",0.939664251207729,0.3765,0.944
"GO:0007367",178,"GO:0009953",0.68112,42,"segment polarity determination","dorsal/ventral pattern formation",0.918661835748792,0.395625,0.616
"GO:0051252",42,"GO:0009889",0.681,2,"regulation of RNA metabolic process","regulation of biosynthetic process",0.830596618357488,0.281142857142857,0.78
"GO:0018205",168,"GO:0018205",0.68013,0,"peptidyl-lysine modification","peptidyl-lysine modification",0.941970209339775,0.421,0
"GO:0007623",152,"GO:0048511",0.67974,66,"circadian rhythm","rhythmic process",0.993265700483092,0.301285714285714,0.993
"GO:0060811",47,"GO:0006403",0.67746,1,"intracellular mRNA localization involved in anterior/posterior axis specification","RNA localization",0.863168276972625,0.2079,0.911
"GO:0060810",47,"GO:0006403",0.67746,5,"intracellular mRNA localization involved in pattern specification process","RNA localization",0.863340579710145,0.2062,0.914
"GO:0048870",78,"GO:0008354",0.67668,4,"cell motility","germ cell migration",0.974342190016103,0.312333333333333,0.798
"GO:0007390",85,"GO:0048598",0.67615,20,"germ-band shortening","embryonic morphogenesis",0.920874396135266,0.378888888888889,0.744
"GO:0048513",164,"GO:0009887",0.67128,6,"animal organ development","animal organ morphogenesis",0.911330917874396,0.455166666666667,0.834
"GO:0002118",187,"GO:0002121",0.66896,6,"aggressive behavior","inter-male aggressive behavior",0.947631239935588,0.51,0.98
"GO:0008037",165,"GO:0008037",0.66856,0,"cell recognition","cell recognition",0.982451690821256,0.268,0
"GO:0018193",168,"GO:0018205",0.6683,1,"peptidyl-amino acid modification","peptidyl-lysine modification",0.936128824476651,0.38975,0.891
"GO:0007166",37,"GO:0008593",0.66823,37,"cell surface receptor signaling pathway","regulation of Notch signaling pathway",0.853582125603865,0.33225,0.715
"GO:0034332",22,"GO:0045216",0.667,10,"adherens junction organization","cell-cell junction organization",0.951650563607085,0.372,0.929
"GO:0008038",165,"GO:0008037",0.66424,6,"neuron recognition","cell recognition",0.884157809983897,0.266,0.993
"GO:0030855",146,"GO:0048729",0.66356,0,"epithelial cell differentiation","tissue morphogenesis",0.902263285024155,0.258375,0.796
"GO:0060250",19,"GO:0060250",0.66349,23,"germ-line stem-cell niche homeostasis","germ-line stem-cell niche homeostasis",0.955530595813205,0.367230769230769,0
"GO:0045787",186,"GO:0051726",0.66336,5,"positive regulation of cell cycle","regulation of cell cycle",0.907958132045089,0.58,0.84
"GO:0046148",161,"GO:0042440",0.66319,0,"pigment biosynthetic process","pigment metabolic process",0.963919484702093,0.224,0.946
"GO:0060429",146,"GO:0048729",0.66314,3,"epithelium development","tissue morphogenesis",0.924151368760064,0.246625,0.875
"GO:0002252",67,"GO:0002682",0.66206,0,"immune effector process","regulation of immune system process",0.994638486312399,0.32575,0.758
"GO:0007015",10,"GO:0030029",0.66133,86,"actin filament organization","actin filament-based process",0.939868760064412,0.346125,0.905
"GO:0006139",169,"GO:0046483",0.66118,25,"nucleobase-containing compound metabolic process","heterocycle metabolic process",0.903301127214171,0.3396,0.869
"GO:0070201",89,"GO:0051050",0.66116,2,"regulation of establishment of protein localization","positive regulation of transport",0.883076489533011,0.312666666666667,0.727
"GO:0030036",10,"GO:0030029",0.66063,103,"actin cytoskeleton organization","actin filament-based process",0.936409017713365,0.328625,0.975
"GO:0007435",164,"GO:0009887",0.66036,53,"salivary gland morphogenesis","animal organ morphogenesis",0.901848631239936,0.454166666666667,0.693
"GO:0022612",164,"GO:0009887",0.66036,0,"gland morphogenesis","animal organ morphogenesis",0.924056360708535,0.454166666666667,0.693
"GO:0007165",83,"GO:0007165",0.65927,237,"signal transduction","signal transduction",0.841547504025765,0.374,0
"GO:0018130",169,"GO:0046483",0.65802,0,"heterocycle biosynthetic process","heterocycle metabolic process",0.908704508856683,0.4114,0.752
